age,education,default,balance,housing,loan,day,campaign,pdays,previous,y,month_num,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,contact_cellular,contact_telephone,poutcome_failure,poutcome_other,poutcome_success
48,2,0,2071,0,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39,2,0,523,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2,0,2216,1,1,14,1,332,8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
49,2,0,-454,1,0,14,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32,2,0,-133,1,0,14,1,352,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,1,0,-204,1,0,14,6,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
33,3,0,0,1,1,14,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
35,2,0,-566,1,0,14,2,353,2,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
39,2,0,49,1,0,14,1,370,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
33,2,0,1233,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,2,0,1270,1,0,14,1,364,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,2,0,84,1,1,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29,2,0,25,1,0,14,1,343,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,2,0,2048,0,1,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,2,0,125,1,0,14,1,350,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
31,3,0,328,1,0,14,1,175,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,3,0,170,0,0,14,5,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
37,3,0,833,1,0,14,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,1,0,554,1,0,14,1,352,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
44,2,0,500,1,0,14,2,304,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
32,2,0,22,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32,2,0,1914,1,0,14,1,358,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
52,2,0,1135,1,0,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
47,2,0,980,1,0,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46,3,0,217,1,0,14,1,346,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
41,2,0,14,1,0,14,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30,3,0,31,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40,2,0,438,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
46,3,0,225,1,0,14,1,345,1,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
44,0,0,415,1,0,14,7,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
36,3,0,242,1,0,14,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
38,2,0,66,1,0,14,1,365,7,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
35,1,0,602,1,0,14,6,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36,3,0,532,1,0,14,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
28,1,0,3,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
38,3,0,744,1,0,14,1,288,12,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
36,3,0,307,1,0,14,1,330,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
36,2,0,869,1,0,14,1,350,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
49,3,0,1769,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,1,0,8,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
28,2,0,61,1,0,14,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,2,0,688,1,0,14,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43,2,0,117,1,0,14,1,370,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
47,2,0,417,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
43,2,0,592,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,3,0,-119,1,0,14,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,2,0,0,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36,3,0,85,0,0,14,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56,1,0,828,1,0,14,1,349,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
49,3,0,85,1,0,14,5,359,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
40,1,0,919,1,0,14,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
26,2,0,66,1,0,14,1,339,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29,2,0,500,1,0,14,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
48,2,0,503,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,2,0,2436,1,0,14,7,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
44,2,0,275,1,0,14,5,367,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49,1,0,87,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,2,0,720,1,0,14,6,36,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
37,2,0,0,1,1,14,7,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40,2,0,270,1,0,14,2,345,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
40,3,0,253,1,0,14,4,280,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
43,1,0,62,1,0,14,1,300,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
37,2,0,9,1,0,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,2,0,341,1,0,14,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
48,1,0,194,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,1,0,1629,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,2,0,640,1,0,14,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
35,3,0,-146,1,0,14,1,266,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
33,2,0,705,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35,2,0,35,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28,2,0,373,1,0,14,9,344,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
39,3,0,3202,1,0,14,8,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,0,-70,0,0,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
49,2,0,816,1,0,14,7,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29,0,0,913,1,0,14,1,352,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38,2,0,1211,1,0,14,1,358,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
53,1,0,146,1,0,14,1,370,1,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
28,2,0,0,1,0,14,7,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
40,1,0,846,1,0,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,2,0,-407,1,0,14,2,352,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
54,2,0,1139,1,0,14,1,177,7,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
34,3,0,902,1,0,14,1,367,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
28,2,0,-504,1,1,14,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
59,3,0,2260,1,0,14,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
31,2,0,183,1,0,14,1,300,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55,1,0,366,1,0,14,1,364,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
39,3,0,1738,1,0,14,1,358,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
29,3,0,21,1,0,14,4,371,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
46,3,0,233,1,1,14,4,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
48,1,0,214,1,1,14,1,177,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
39,2,0,-237,1,0,14,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42,1,0,22,1,0,14,4,365,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,1,0,113,1,0,14,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30,2,0,0,1,0,14,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
23,2,0,21,1,1,14,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0,0,969,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,2,0,963,1,0,14,4,301,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
28,2,0,3,0,0,14,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,1,0,142,1,0,14,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28,1,0,206,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
55,2,0,785,1,0,14,1,370,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
42,2,0,718,1,0,14,2,365,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
33,2,0,687,1,0,14,2,370,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
39,3,0,1090,1,0,14,5,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
45,1,0,345,1,0,14,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
43,2,0,38,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
30,2,0,43,1,0,14,1,370,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,3,0,375,1,0,14,1,350,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
43,3,0,-271,1,1,14,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
40,2,0,973,0,0,14,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,2,0,125,1,1,14,5,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
30,2,0,15,1,1,14,1,370,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
37,1,0,397,1,0,14,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
48,3,0,541,1,0,14,1,363,2,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
46,2,0,431,1,0,14,4,367,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
60,2,0,1407,1,0,14,1,370,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
34,2,0,175,1,0,14,2,364,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
43,1,0,2315,1,1,14,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,2,0,1880,0,1,14,1,356,10,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,2,0,142,1,0,14,1,360,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,2,0,214,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32,2,0,684,1,0,14,3,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30,2,0,-97,1,1,14,1,356,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
34,2,0,1351,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,1,0,-966,0,1,14,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
35,3,0,1212,1,0,14,1,352,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
40,1,0,637,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,2,0,625,1,0,14,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28,3,0,1027,1,0,14,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,3,0,0,1,0,14,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
51,2,0,708,1,0,14,1,364,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
46,2,0,198,1,0,14,1,350,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57,2,0,0,1,0,14,9,282,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
28,2,0,704,1,1,14,3,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
26,3,0,468,1,0,14,2,364,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
47,2,0,1934,0,1,14,1,364,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
36,2,0,1825,1,0,14,1,346,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
28,2,0,22,1,1,14,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32,2,0,-103,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
38,1,0,393,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30,1,0,99,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33,2,0,716,1,0,14,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
36,2,0,-206,1,0,14,1,360,4,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
30,2,0,-177,1,0,14,1,345,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,3,0,171,1,0,14,1,176,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
51,3,0,-256,1,1,14,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
39,2,0,1089,1,0,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
45,1,0,276,1,1,14,1,364,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
34,3,0,273,1,0,14,1,175,2,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
29,3,0,111,0,0,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,1,0,316,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
43,3,0,275,1,0,14,2,360,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
39,2,0,300,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
39,2,0,-220,1,0,14,1,352,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
32,2,0,811,1,0,14,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,2,0,1105,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,1,0,177,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,2,0,245,1,0,14,2,370,8,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
47,3,0,3,1,0,14,15,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
29,2,0,1761,1,1,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
33,1,0,262,1,0,14,3,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
42,2,0,2,1,0,14,5,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
37,2,0,141,1,0,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33,1,0,60,1,0,14,1,290,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33,3,0,-149,1,0,14,1,296,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
24,0,0,608,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25,2,0,-107,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33,2,0,287,1,0,14,1,358,8,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
31,2,0,23,1,0,14,1,370,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
37,2,0,75,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
39,2,0,1048,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,3,0,1272,1,0,14,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44,1,0,1342,1,1,14,2,370,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
53,3,0,261,1,0,14,2,336,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
24,1,0,456,0,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35,1,0,2755,1,0,14,2,345,3,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
33,2,0,-448,1,0,14,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
43,1,0,533,1,0,14,2,370,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
58,1,0,2246,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
52,3,0,482,1,0,14,4,365,1,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
29,2,0,-254,1,0,14,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46,2,0,312,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,2,0,237,1,0,14,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36,1,0,0,0,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,1,0,422,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,1,0,1179,1,0,14,1,337,4,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39,2,0,0,1,0,14,10,330,10,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,2,0,700,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
33,2,0,96,1,0,14,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,2,0,1003,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
26,2,0,864,1,1,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
48,2,0,65,1,0,14,1,370,1,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
33,2,0,249,1,0,14,7,287,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
36,2,0,779,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28,2,0,58,1,0,14,6,351,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
35,2,0,221,1,0,14,1,360,1,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
27,2,0,-330,1,1,14,1,353,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
34,2,0,774,1,1,14,1,175,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
45,2,0,87,1,0,14,1,360,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
46,2,0,1074,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,3,0,28,1,0,14,1,358,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,2,0,536,1,0,14,6,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29,3,0,604,1,0,14,4,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
50,2,0,2719,1,0,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,2,0,213,1,0,14,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
35,3,0,4,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
38,3,0,89,1,0,14,1,360,10,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
23,2,0,650,1,0,14,1,367,4,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
56,2,0,-256,1,1,14,1,370,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
37,1,0,190,1,0,14,6,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36,3,0,0,1,0,14,2,303,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39,1,0,-100,1,0,14,1,358,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25,3,0,938,1,0,14,1,352,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
54,3,0,2682,1,0,14,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
35,3,0,478,1,0,14,1,265,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
36,2,0,2996,1,0,14,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
47,1,0,881,1,0,14,1,370,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
46,2,0,130,1,0,14,1,349,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
46,2,0,-236,1,0,14,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29,3,0,111,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
32,3,0,15,0,0,14,1,346,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
55,2,0,1126,1,0,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38,1,0,-42,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,2,0,1235,1,1,14,1,349,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,2,0,62,1,0,14,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,0,0,687,1,0,14,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,2,0,-312,1,1,14,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28,3,0,335,1,0,14,1,322,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
25,2,0,248,1,0,14,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
